category,product,price,rating,rating_score,answered_questions,favorite,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,image_name
laptop,"Huawei Matebook D15 Intel Core I7 1195g7 16gb 512gb Ssd Windows 11 Home 15.6"" Fhd BoDE-WFE9AL",22.399 TL,62,4.8,270,6414 Favori,İşlemci Tipi | Intel Core i7,Ram (Sistem Belleği) | 16 GB,SSD Kapasitesi | 512 GB,İşletim Sistemi | Windows,Ekran Kartı | Intel Iris Graphics,"Ekran Boyutu | 15,6 inç",Çözünürlük | 1920 x 1080,Kullanım Amacı | Ofis - İş,laptop_image_0.png
smart-watch,Kieslect Kr Pro Amoled Ekranlı Arama Özellikli Akıllı Saat N10WTCH093032,"2.171,52 TL",17,4.5,67,572 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kasa Çapı | 44 mm,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Renk | Siyah,Kordon Renk | Lacivert,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_531.png
smart-watch,WEARPRO Watch Dt 7 Max Dtno1 Akıllı Saat Iphone Ve Android Tüm Telefonlara Uyumlu Smartwatch (YEŞİL KUTU) DT NO.7,549 TL,349,3.9,1614,4515 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android,Renk | Siyah,Kasa Çapı | 45 mm,Kasa Renk | Gri,Kordon Renk | Gri,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_532.png
smart-watch,PREPARE Watch 7 Serisi Uyumlu Sesli Arama Bildirim Asistan Özellikli Akıllı Saat Android & Iphone Uyumlu PR89R-SAAT,"1.301,68 TL",139,4.7,709,11051 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Pembe,Kasa Çapı | 45 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_533.png
smart-watch,Apple Watch Series 8 45mm GPS Gece Yarısı Alüminyum Kasa ve Spor Kordon-Regular (Apple Türkiye Garantili) Watch Series 8 GPS 45mm,13.479 TL,660,4.8,369,18452 Favori,İşletim Tipi | iOS,Garanti Tipi | Apple Türkiye Garantili,Renk | Siyah,Kasa Çapı | 41-45 mm,Kasa Renk | Gümüş,Kordon Renk | Gri,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_534.png
smart-watch,Carmenta Ares Akıllı Saat - Konuşma Özellikli Ultra Dayanıklı Su Geçirmez Akıllı Saat-IOS + Android ARES,1.439 TL,12,3.7,15,154 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Haki,Kasa Çapı | 47 mm,Kasa Renk | Siyah,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_535.png
smart-watch,Huawei Huaweı Watch Gt3 Se Runner (SİYAH) 6941487277872,3.415 TL,256,4.8,337,5630 Favori,İşletim Tipi | Android,Garanti Tipi | Huawei Türkiye Garantili,Renk | Siyah,Kasa Çapı | 46 mm,Kasa Renk | Yeşil,Kordon Renk | Yeşil,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 400-500 mAh,smart-watch_image_536.png
smart-watch,Huawei Huaweı Watch Fit 2 (GÜMÜŞ) 6941487254415,3.228 TL,226,4.8,281,6793 Favori,İşletim Tipi | Android,Garanti Tipi | Huawei Türkiye Garantili,Renk | Gümüş,Kasa Çapı | 20-25 mm,Kasa Renk | Pembe,Kordon Renk | Pembe,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_537.png
smart-watch,Huawei Watch Buds - Siyah (2'si 1 Arada Akıllı Saat ve Kulaklık) B19T,10.000 TL,17,4.7,25,2815 Favori,İşletim Tipi | Android + iOS,Garanti Tipi | Huawei Türkiye Garantili,Renk | Siyah,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 400-500 mAh,Adımsayar | Var,smart-watch_image_538.png
smart-watch,Kieslect L11 Pro Lady Amoled Ekranlı Akıllı Saat,"1.055,94 TL",26,4.7,93,906 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android + iOS,Renk | Pembe,Kasa Çapı | 36-40 mm,Kasa Renk | Rose Gold,Kordon Renk | Pembe,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_539.png
smart-watch,kadwex Watch 8 Ultra 49mm 7 Kordonlu Ios Ve Andrıod Uyumlu Akıllı Saat ATS_7,599 TL,31,3.4,143,1904 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Gümüş,Kasa Çapı | 49 mm,Kasa Renk | Gümüş,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_540.png
smart-watch,Xiaomi Redmi Watch 2 Lite - Mavi (Xiaomi Türkiye Garantili) 6934177756023,"1.068,99 TL",705,4.7,732,17485 Favori,İşletim Tipi | Android,Garanti Tipi | Xiaomi Türkiye Garantili,Renk | Mavi,Kasa Çapı | 41-45 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_541.png
smart-watch,Teknoloji Gelsin Watch 8 Ultra Smart Watch Akıllı Saat 45mm 1.99inc 3 Tuş Aktif Saatten Konuşma Türkçe Dil TG-UltraSiyah,319 TL,270,4.1,739,5349 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | iOS,Renk | Turuncu,Kasa Çapı | 45 mm,Kasa Renk | Çok Renkli,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 800-1000 mAh,smart-watch_image_542.png
smart-watch,Spovan Titanium Pro Sesli Görüşme NFC Rehber Tansiyon GPS Smart Akıllı Saat TitaniumPro,3.290 TL,3,3.7,8,90 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 47 mm,Kasa Renk | Çok Renkli,Kordon Renk | Gümüş,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_543.png
smart-watch,Xiaomi Xıaomi Redmi Watch 3 Redmi watch 3,2.399 TL,14,4.6,33,2003 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android + iOS,Renk | Bej,Kasa Renk | Bej,Kordon Renk | Bej,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,Adımsayar | Var,smart-watch_image_544.png
smart-watch,Huawei Huaweı Watch Gt3 Pro 46mm (TİTANYUM KASA - GRİ DERİ KAYIŞ) 6941487248391,6.799 TL,339,4.8,259,7316 Favori,İşletim Tipi | Android,Garanti Tipi | Huawei Türkiye Garantili,Renk | Gri,Kasa Çapı | 46-50 mm,Kasa Renk | Gri,Kordon Renk | Gri,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 500-600 mAh,smart-watch_image_545.png
smart-watch,Bilicra Connect Akıllı Çocuk Saati-görüntülü Görüşme BSWX3,2.590 TL,31,4.2,83,8456 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android,Renk | Pembe,Kasa Çapı | 41-45 mm,Kasa Renk | İki Renk,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 800-1000 mAh,smart-watch_image_546.png
smart-watch,SEYUWATCH Watch Ultra Hello 3 Amoled Akıllı Saat Tüm Telefonlara Uyumlu Smartwatch 4GB Hafıza H3A,1.399 TL,8,4.5,29,253 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 49 mm,Kasa Renk | Gümüş,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 400-500 mAh,smart-watch_image_547.png
smart-watch,TekizTeknoloji Watch Ultra 7 Kordonlu 49mm Watch 8 Ultra Akıllı Saat Hediye Paketi TT7KRDNHR3D5,"549,99 TL",21,4.0,91,1500 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 49 mm,Kasa Renk | Gümüş,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_548.png
smart-watch,kadwex Wsx9 Ultra 7 Uyumlu Kordonlu 49mm Amoled Ekran Watch 8 Ultra Akıllı Saat Koruma Kılıfı WSX9,1.200 TL,56,4.7,255,2671 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 49 mm,Kasa Renk | Siyah,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_549.png
smart-watch,Amazfit Neo Turuncu Retro Akıllı Saat 6972596101819,"466,99 TL",236,4.7,129,1935 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kasa Çapı | 40 mm,İşletim Tipi | Diğer,Renk | Turuncu,Kasa Renk | Turuncu,Kordon Renk | Turuncu,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_550.png
smart-watch,SeyuTech Watch Ultra 8 Pro Max Hk Akıllı Saat Iphone Ve Android Tüm Telefonlara Uyumlu Amoled Smartwatch HK 8 Pro Max,1.299 TL,3,5.0,12,,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android,Renk | Siyah,Kasa Çapı | 49 mm,Kasa Renk | Gümüş,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_551.png
smart-watch,PREPARE Smart Watch Dt3 Mate Siri Nfc Bluetooth Akıllı Saat Yeni Nesil Çift Kordonlu PR89003DT,"1.528,06 TL",24,4.5,77,771 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 46 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_552.png
smart-watch,Xiaomi Redmi Watch 2 Lite - Bej (Xiaomi Türkiye Garantili) 6934177756023,1.619 TL,1794,4.6,1893,45954 Favori,İşletim Tipi | Android,Garanti Tipi | Xiaomi Türkiye Garantili,Renk | Bej,Kasa Çapı | 41-45 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_553.png
smart-watch,MATEO Akıllı Saat Yeni Nesil T700s Watch 7 Series Ios Androıd Uyumlu Bluetooh Arama Bildirim Alma T700S,"277,38 TL",482,4.0,1114,6597 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 44 mm,İşletim Tipi | Android + iOS,Renk | Beyaz,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_554.png
smart-watch,PREPARE Nfc Pro Watch 7 Serisi Uyumlu Akıllı Saat Android & Ios Uyumlu PRO-NFC-AKILLI-SAAT,"1.301,68 TL",13,4.6,96,1017 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 41-45 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_555.png
smart-watch,MATEO Akıllı Saat T700 S E6s Kablosuz Kulaklık Ikili Set Ios Android Mi Hw Samsung Uyumlu Smartwatch plus+e6s-t,"439,99 TL",562,3.5,1210,10434 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 44 mm,Renk | Siyah,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,Adımsayar | Var,smart-watch_image_556.png
smart-watch,Teknoloji Gelsin Dt3 Mate Çift Kordon Akıllı Saat Smart Watch Siri Nfc Gps TG-DT3MATE,759 TL,266,4.3,511,3626 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 44 mm,İşletim Tipi | Android,Renk | Gümüş,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 2000-3000 mAh,smart-watch_image_557.png
smart-watch,Noriyen T500 Plus Spor Ve Sağlık Sensörlü Ios Android Uyumlu Nabız Tansiyon Ölçer Watch 7 Kasa Akıllı Saat Kadın Erkek T 500 Kol Saati Smartwatch,"272,10 TL",72,3.5,96,1738 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 44 mm,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_558.png
smart-watch,Wyze Akıllı Saat Yuvarlak Kasa Siyah Mat Smart Watch Apple Ve Android Uyumlu AKILLI-SAAT-YUVARLAK-SİYAH-WYZE,"1.610,72 TL",47,4.5,138,2192 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 41-45 mm,Kasa Renk | Gri,Kordon Renk | Metalik,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_559.png
smart-watch,NS Store Watch 6 Serisi Yeni Nesil Akıllı Saat Pro5 Kablosuz Kulaklık Android Ve Ios Uyumlu Watch6-9,"384,36 TL",2,1.0,14,196 Favori,Garanti Tipi | İthalatçı Garantili,Renk | Siyah,Kasa Çapı | 41-45 mm,Kasa Renk | Pembe,Kordon Renk | Pembe,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,Adımsayar | Var,smart-watch_image_560.png
smart-watch,SmartWatch Akıllı Çocuk Saati Takip Ve Arama Gps Li Sim Kartlı Kameralı MNS-SMRT,"469,42 TL",145,3.6,375,2372 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 44 mm,İşletim Tipi | iOS,Renk | Beyaz,Kasa Renk | Mor,Kordon Renk | Mor,"Ekran Boyut Aralığı | 3.5"" - 4""",Batarya Kapasitesi Aralığı | 400-500 mAh,smart-watch_image_561.png
smart-watch,HERŞEY FIRSAT Dz09 Sim Kartlı Ve Hafıza Kartlı Kameralı Akıllı Saat - Beyaz AKILLISAAT0011122,"626,06 TL",14,3.7,81,1162 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android,Renk | Beyaz,Kasa Çapı | 51-55 mm,Kasa Renk | Gümüş,Kordon Renk | Beyaz,Ekran Boyut Aralığı | 4.5'' - 5'',Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_562.png
smart-watch,SmartBlack Yeni Nesil T700s Watch 7 Akıllı Saat Ios Androıd Uyumlu Bluetooh Arama Bildirim Alma Siyah 2023 ELKT0044,320 TL,871,4.3,3697,11261 Favori,Garanti Tipi | İthalatçı Garantili,Renk | Siyah,Kasa Çapı | 45 mm,Kasa Renk | Gümüş,Kordon Renk | Gri,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 300-400 mAh,Adımsayar | Var,smart-watch_image_563.png
smart-watch,Technodia Çocuklar Için T500 Akıllı Saat Bluetoothlu Telefona Bağlanabilir Konuşma Özellikli,"264,90 TL",95,4.2,72,1609 Favori,Garanti Tipi | İthalatçı Garantili,Kasa Çapı | 42 mm,İşletim Tipi | Android + iOS,Renk | Pembe,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_564.png
smart-watch,Huawei Huaweı Watch Gt3 Pro 43mm (SERAMİK KASA - BEYAZ SERAMİK KAYIŞ) GT3 PRO,9.409 TL,105,4.7,121,4968 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android,Renk | Beyaz,Kasa Çapı | 43 mm,Kasa Renk | Beyaz,Kordon Renk | Beyaz,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,smart-watch_image_565.png
smart-watch,Han-S Bilişim Xiaomi Redmi Note 9 Pro Watch 6 Series Akıllı Saat + Tws I12 Bluetooth Kulaklık HNSW6IKILSYH-5,549 TL,45,3.7,236,3105 Favori,Garanti Tipi | İthalatçı Garantili,Renk | Pembe,Kasa Çapı | 41-45 mm,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1.5"" - 2""",Batarya Kapasitesi Aralığı | 200-300 mAh,Adımsayar | Var,smart-watch_image_566.png
smart-watch,PREPARE Multi Uyumlu Titanyum Vidalı Kasa Pusulalı 45mm Kilitli Çift Kordonlu Akıllı Saat PR9HK-8744PRO,"1.839,34 TL",,,2,,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 45 mm,Kasa Renk | Siyah,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_567.png
smart-watch,Polosmart Akıllı Saat PSSW14 65436,"422,42 TL",1,5.0,19,86 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android,Renk | Siyah,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 100 mAh altı,Adımsayar | Var,smart-watch_image_568.png
smart-watch,SmartPro Orijinal Gt3 Max Smart Watch Wearfıt Pro MAXPRO,799 TL,62,3.4,279,1788 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 45 mm,Kasa Renk | Siyah,Kordon Renk | Bej,Ekran Boyut Aralığı | 4.5'' - 5'',Batarya Kapasitesi Aralığı | 500-600 mAh,smart-watch_image_569.png
smart-watch,Samsung Galaxy Watch6 Bluetooth (40MM) Siyah,4.400 TL,7,4.0,23,638 Favori,Garanti Tipi | Resmi Distribütör Garantili,Kasa Çapı | 40 mm,İşletim Tipi | Android,Renk | Siyah,Kasa Renk | Bej,Kordon Renk | Bej,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_570.png
smart-watch,TechMoon Watch 9 Pro Uyumlu Akıllı Saat Bluetooth Çağrı Apple & Samsung Uyumlu Smart Watch T-MoonMic,989 TL,20,4.5,134,751 Favori,Garanti Tipi | Resmi Distribütör Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 46 mm,Kasa Renk | Gümüş,Kordon Renk | Beyaz,"Ekran Boyut Aralığı | 2.5"" - 3""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_571.png
smart-watch,Wearfitpro Hk8 Pro Max Amoled Ekran 2.12 Inç Akıllı Saar Bluetooth Siri Nfc Android Ios Uyumlu TYC00742582383,979 TL,,,80,358 Favori,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Bej,Kasa Renk | Bej,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 2"" - 2.5""",Batarya Kapasitesi Aralığı | 200-300 mAh,Adımsayar | Var,smart-watch_image_572.png
smart-watch,Apple Watch SE 44mm GPS Gece Yarısı Alüminyum Kasa ve Gece Yarısı Spor Kordon (Apple Türkiye Garantili) Watch SE GPS 44mm,9.066 TL,659,4.8,675,21533 Favori,İşletim Tipi | iOS,Garanti Tipi | Apple Türkiye Garantili,Renk | Siyah,Kasa Çapı | 41-45 mm,Kasa Renk | Beyaz,Kordon Renk | Beyaz,"Ekran Boyut Aralığı | 1"" - 1.5""",Batarya Kapasitesi Aralığı | 300-400 mAh,smart-watch_image_573.png
smart-watch,Huawei Huaweı Watch Gt3 Elegant 42mm (GOLD) Jupiter-B29T,"5.673,73 TL",591,4.8,605,15232 Favori,Kasa Çapı | 42 mm,İşletim Tipi | Android + iOS,Garanti Tipi | Huawei Türkiye Garantili,Renk | Altın,Kasa Renk | Siyah,Kordon Renk | Siyah,"Ekran Boyut Aralığı | 0 - 1""",Batarya Kapasitesi Aralığı | 1000-2000 mAh,smart-watch_image_574.png
smart-watch,Şıktek HW Smatch Watch Ultimate Akıllı Saat (3 Kordon) UltimateSmart,2.100 TL,,,2,,Garanti Tipi | İthalatçı Garantili,İşletim Tipi | Android + iOS,Renk | Siyah,Kasa Çapı | 49 mm,Kasa Renk | Çok Renkli,Kordon Renk | Çok Renkli,"Ekran Boyut Aralığı | 3"" - 3.5""",Batarya Kapasitesi Aralığı | 800-1000 mAh,smart-watch_image_575.png
digital-camera,İTHALCİM Dijital Fotoğraf Makinesi Çocuk Mini 1080p Hd Kamera Selfie cocukfoto,"266,20 TL",1739,4.3,1399,52656 Favori,Beden | Tek Ebat,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | İthalatçı Garantili,ISO | 80-3200,Optik Zoom | 1 - 15 X,Renk | Pembe,,digital-camera_image_576.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi-10'lu Film-Mini Albüm ve Deri Kılıf Seti Mini12-10-MA-DK,3.549 TL,5,4.8,13,8119 Favori,,,,,,,,,digital-camera_image_577.png
digital-camera,İTHALCİM Dijital Fotoğraf Makinesi Çocuk Mini 1080p Hd Kamera Selfie cocukfoto,"285,90 TL",1520,4.3,947,30005 Favori,Beden | Tek Ebat,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | İthalatçı Garantili,ISO | 80-3200,Optik Zoom | 1 - 15 X,Renk | Mavi,,digital-camera_image_578.png
digital-camera,Canon Zoemini S2 Beyaz Şipşak Fotoğraf Makinesi ( Eurasia Garantili) 4519C007,4.730 TL,1,5.0,37,2028 Favori,,,,,,,,,digital-camera_image_579.png
digital-camera,Favori Teknoloji Instax Mini Film Rulo 20'li Instax Mini 9-11-90 Uyumlu instax mini Film Fulo,449 TL,1234,4.8,346,33709 Favori,,,,,,,,,digital-camera_image_580.png
digital-camera,Fujifilm Instax mini 12 Yeşil Fotoğraf Makinesi 10'lu Film Simli Pleksi Kılıf Mandal ve Kıskaçlı Resim Standı Mini12-BX5-10-PK-M-KRS,3.999 TL,,,,617 Favori,,,,,,,,,digital-camera_image_581.png
digital-camera,MATEO Dijital Fotoğraf Makinesi Çocuk Mini 1080p Hd Kamera Selfie Cocuk 40mp Fotoğraf Makine 4xzoom 2023 MT19,"249,99 TL",91,3.9,66,2046 Favori,Beden | Tek Ebat,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 20 Mp ve Üzeri,Garanti Tipi | İthalatçı Garantili,Optik Zoom | 1 - 15 X,Renk | Pembe,,,digital-camera_image_582.png
digital-camera,Canon EOS 4000D 18-55 mm DC III Kit (İthalatçı Garantili) HBV00000SD3EC,11.999 TL,1,5.0,14,1721 Favori,,,,,,,,,digital-camera_image_583.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi ve 4'lü Renkli Lens Seti Mini12-Lens,2.899 TL,,,3,434 Favori,,,,,,,,,digital-camera_image_584.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi-20'li Film ve Parlak Kılıf Seti Mini12-20li-PDK,3.649 TL,1,,4,816 Favori,,,,,,,,,digital-camera_image_585.png
digital-camera,caddeoutlet Dijital Fotoğraf Makinesi Çocuk Mini 1080p Hd Kamera Selfie cocukfoto 91x 265252802,"255,49 TL",20,3.9,32,1028 Favori,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | İthalatçı Garantili,Optik Zoom | 1 - 15 X,Renk | Pembe,,,,digital-camera_image_586.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi ve ve 28'li Mini Albüm Seti Mini12-MA,2.949 TL,1,5.0,19,6335 Favori,,,,,,,,,digital-camera_image_587.png
digital-camera,Fujifilm Instax Mini 11 Lila Kit FOTSI00140,3.990 TL,256,4.7,368,45357 Favori,,,,,,,,,digital-camera_image_588.png
digital-camera,Arfseb Mini 1080p Hd Kamera Çocuklar Için Dijital Fotoğraf Makinesi Çocuk Fotoğraf Makinası 87687126y3,"349,90 TL",177,3.7,684,6286 Favori,,,,,,,,,digital-camera_image_589.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi 10'lu Film ve Mandal Bundle Box Mini12-BX3-10-M,3.499 TL,,,,334 Favori,,,,,,,,,digital-camera_image_590.png
digital-camera,Fujifilm Instax Mini 12 Mavi Fotoğraf Makinesi 10'lu Film ve Jean Çantalı Set 66 FOTSI22199,3.199 TL,1,4.0,,751 Favori,Beden | Tek Ebat,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | Resmi Distribütör Garantili,ISO | 100-3200,Optik Zoom | 1 - 15 X,Renk | Mavi,,,digital-camera_image_591.png
digital-camera,Fujifilm Instax Mini 90 Classic Siyah Fotoğraf Makinesi FOTSI00021,3.999 TL,17,5.0,73,6763 Favori,,,,,,,,,digital-camera_image_592.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi-20'lu Film-Mini Albüm ve Deri Kılıf Seti Mini12-20-MA-DK,3.749 TL,,,6,332 Favori,,,,,,,,,digital-camera_image_593.png
digital-camera,Sony Cybershot Dsc-w510 Dijital Kompakt Fotoğraf Makinesi Teşhir Outlet W510,6.399 TL,,,3,99 Favori,Beden | Tek Ebat,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | İthalatçı Garantili,ISO | 100-12800,Optik Zoom | 1 - 15 X,Renk | Gümüş,,digital-camera_image_594.png
digital-camera,Fujifilm Instax mini 12 Lila Fotoğraf Makinesi-10'lu Film-Kıskaçlı Stand-PVC Albüm ve Simli Pleksi Kılıf Seti mini1210-PK-KRS,3.449 TL,3,5.0,11,1802 Favori,,,,,,,,,digital-camera_image_595.png
digital-camera,Mmctech Dijatal Çocuk Kemerası Ve Rgb Kablosus Kedi Kulaklık Kiti 16 Gb Sd Hafıza Kartı Hediyeli Çocuk kiti,499 TL,2,5.0,11,193 Favori,Beden | Tek Ebat,Bellek Kartı Tipi | SD,Fotoğraf Çözünürlük | 10 - 15 Mp,Garanti Tipi | İthalatçı Garantili,Renk | Pembe,,,,digital-camera_image_596.png
